sample_id_canonical	country_iso3	country_program_target	epoch_id	epoch_label	base_block_id	base_block_level	subblock_id	subblock_level	base_block_size	subblock_size	dominant_block_flag	bioproject_accession	study_accession	year	month	week_key	collection_date_raw	prn_interpretable	prn_disrupted	prn_event_id
SAMN08164945	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2012	base_block_plus_year	873	65	True		PRJNA279196	2012			2012	True	True	prn_evt_rearrangement__within_contig__cov91
SAMN08164946	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2013	base_block_plus_year	873	53	True		PRJNA279196	2013			2013	True	False	prn_evt_intact
SAMN08164947	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2012	base_block_plus_year	873	65	True		PRJNA279196	2012			2012	True	False	prn_evt_intact
SAMN08164948	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2011	base_block_plus_year	873	40	True		PRJNA279196	2011			2011	True	False	prn_evt_intact
SAMN08164949	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2007	base_block_plus_year	873	8	True		PRJNA279196	2007			2007	True	False	prn_evt_intact
SAMN08164950	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2013	base_block_plus_year	873	53	True		PRJNA279196	2013			2013	True	True	prn_evt_coding_disrupted_is481__is481__gap1043
SAMN08164951	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2012	base_block_plus_year	873	65	True		PRJNA279196	2012			2012	True	False	prn_evt_intact
SAMN08178166	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2003	base_block_plus_year	873	9	True	PRJNA279196	PRJNA279196	2003			2003	True	False	prn_evt_intact
SAMN08178167	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2012	base_block_plus_year	873	65	True		PRJNA279196	2012			2012	True	True	prn_evt_coding_disrupted_is481__is481__gap1043
SAMN08178168	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2007	base_block_plus_year	873	8	True		PRJNA279196	2007			2007	True	False	prn_evt_intact
SAMN08200079	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2013	base_block_plus_year	873	53	True	PRJNA279196	PRJNA279196	2013			2013	True	True	prn_evt_coding_disrupted_is481__is481__gap1043
SAMN08200080	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2001	base_block_plus_year	873	6	True	PRJNA279196	PRJNA279196	2001			2001	True	False	prn_evt_intact
SAMN08200081	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2002	base_block_plus_year	873	12	True	PRJNA279196	PRJNA279196	2002			2002	True	False	prn_evt_intact
SAMN08200082	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2010	base_block_plus_year	873	22	True	PRJNA279196	PRJNA279196	2010			2010	True	False	prn_evt_intact
SAMN08214406	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2006	base_block_plus_year	873	2	True	PRJNA279196	PRJNA279196	2006			2006	True	False	prn_evt_intact
SAMN08214407	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2012	base_block_plus_year	873	65	True		PRJNA279196	2012			2012	True	False	prn_evt_intact
SAMN08214408	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2011	base_block_plus_year	873	40	True		PRJNA279196	2011			2011	True	False	prn_evt_intact
SAMN08214409	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2012	base_block_plus_year	873	65	True	PRJNA279196	PRJNA279196	2012			2012	True	True	prn_evt_coding_disrupted_is481__is481__gap1043
SAMN08281077	CHN	chn_ap_mixed			PRJNA428126	bioproject_accession	PRJNA428126::week=2017-W32	base_block_plus_week_key	1	1	False	PRJNA428126		2017	8	2017-W32	2017-08-08	False	False	prn_evt_insufficient__not_available_current_step3
SAMN08395605	GBR	gbr_wp_only			PRJNA279196	bioproject_accession	PRJNA279196::year=1967	base_block_plus_year	873	3	False	PRJNA279196	PRJNA279196	1967			1967	True	False	prn_evt_intact
SAMN08395606	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2014	base_block_plus_year	873	136	True		PRJNA279196	2014			2014	True	False	prn_evt_intact
SAMN08395607	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2014	base_block_plus_year	873	136	True		PRJNA279196	2014			2014	True	False	prn_evt_intact
SAMN08395608	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2014	base_block_plus_year	873	136	True		PRJNA279196	2014			2014	True	False	prn_evt_intact
SAMN08395609	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2014	base_block_plus_year	873	136	True		PRJNA279196	2014			2014	True	False	prn_evt_intact
SAMN08395610	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2014	base_block_plus_year	873	136	True		PRJNA279196	2014			2014	True	False	prn_evt_intact
SAMN08395611	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2014	base_block_plus_year	873	136	True		PRJNA279196	2014			2014	True	False	prn_evt_intact
SAMN08395612	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2014	base_block_plus_year	873	136	True		PRJNA279196	2014			2014	True	False	prn_evt_intact
SAMN08395613	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2014	base_block_plus_year	873	136	True		PRJNA279196	2014			2014	True	False	prn_evt_intact
SAMN08395614	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2014	base_block_plus_year	873	136	True		PRJNA279196	2014			2014	True	False	prn_evt_intact
SAMN08395615	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2014	base_block_plus_year	873	136	True		PRJNA279196	2014			2014	True	False	prn_evt_intact
SAMN08395616	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2014	base_block_plus_year	873	136	True		PRJNA279196	2014			2014	True	False	prn_evt_intact
SAMN08395617	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2014	base_block_plus_year	873	136	True		PRJNA279196	2014			2014	True	False	prn_evt_intact
SAMN08395618	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2014	base_block_plus_year	873	136	True		PRJNA279196	2014			2014	True	False	prn_evt_intact
SAMN08395619	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2014	base_block_plus_year	873	136	True		PRJNA279196	2014			2014	True	False	prn_evt_intact
SAMN08395620	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2014	base_block_plus_year	873	136	True		PRJNA279196	2014			2014	True	False	prn_evt_intact
SAMN08395621	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2014	base_block_plus_year	873	136	True		PRJNA279196	2014			2014	True	False	prn_evt_intact
SAMN08395622	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2014	base_block_plus_year	873	136	True		PRJNA279196	2014			2014	True	False	prn_evt_intact
SAMN08395623	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2014	base_block_plus_year	873	136	True		PRJNA279196	2014			2014	True	False	prn_evt_intact
SAMN08395624	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2014	base_block_plus_year	873	136	True		PRJNA279196	2014			2014	True	False	prn_evt_intact
SAMN08395625	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2014	base_block_plus_year	873	136	True		PRJNA279196	2014			2014	True	False	prn_evt_intact
SAMN08395626	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2014	base_block_plus_year	873	136	True		PRJNA279196	2014			2014	True	False	prn_evt_intact
SAMN08395627	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2014	base_block_plus_year	873	136	True		PRJNA279196	2014			2014	True	False	prn_evt_intact
SAMN08395628	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2014	base_block_plus_year	873	136	True		PRJNA279196	2014			2014	True	False	prn_evt_intact
SAMN08395629	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2015	base_block_plus_year	873	61	True		PRJNA279196	2015			2015	True	True	prn_evt_coding_disrupted_is481__is481__gap1043
SAMN08395630	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2015	base_block_plus_year	873	61	True		PRJNA279196	2015			2015	True	True	prn_evt_coding_disrupted_is481__is481__gap1043
SAMN08395631	GTM				PRJNA279196	bioproject_accession	PRJNA279196::year=2014	base_block_plus_year	873	136	True		PRJNA279196	2014			2014	True	False	prn_evt_intact
SAMN08395632	GTM				PRJNA279196	bioproject_accession	PRJNA279196::year=2014	base_block_plus_year	873	136	True	PRJNA279196	PRJNA279196	2014			2014	True	False	prn_evt_intact
SAMN08395633	GTM				PRJNA279196	bioproject_accession	PRJNA279196::year=2014	base_block_plus_year	873	136	True	PRJNA279196	PRJNA279196	2014			2014	True	False	prn_evt_intact
SAMN08395634	GTM				PRJNA279196	bioproject_accession	PRJNA279196::year=2014	base_block_plus_year	873	136	True	PRJNA279196	PRJNA279196	2014			2014	True	False	prn_evt_intact
SAMN08395635	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2015	base_block_plus_year	873	61	True		PRJNA279196	2015			2015	True	True	prn_evt_coding_disrupted_is481__is481__gap1043
SAMN08395636	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2014	base_block_plus_year	873	136	True		PRJNA279196	2014			2014	True	True	prn_evt_rearrangement__within_contig__cov58
SAMN08395637	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2014	base_block_plus_year	873	136	True		PRJNA279196	2014			2014	True	True	prn_evt_rearrangement__within_contig__cov58
SAMN08395638	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2014	base_block_plus_year	873	136	True		PRJNA279196	2014			2014	True	True	prn_evt_coding_disrupted_is481__is481__gap1043
SAMN08395639	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2014	base_block_plus_year	873	136	True		PRJNA279196	2014			2014	True	False	prn_evt_intact
SAMN08395640	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2014	base_block_plus_year	873	136	True		PRJNA279196	2014			2014	True	True	prn_evt_coding_disrupted_is481__is481__gap1043
SAMN08395641	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2014	base_block_plus_year	873	136	True		PRJNA279196	2014			2014	True	True	prn_evt_coding_disrupted_is481__is481__gap1043
SAMN08395642	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2014	base_block_plus_year	873	136	True		PRJNA279196	2014			2014	True	True	prn_evt_coding_disrupted_is481__is481__gap1043
SAMN08395643	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2014	base_block_plus_year	873	136	True		PRJNA279196	2014			2014	True	True	prn_evt_rearrangement__within_contig__cov91
SAMN08395644	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2014	base_block_plus_year	873	136	True		PRJNA279196	2014			2014	True	True	prn_evt_rearrangement__within_contig__cov91
SAMN08395645	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2015	base_block_plus_year	873	61	True		PRJNA279196	2015			2015	True	True	prn_evt_coding_disrupted_is481__is481__gap1043
SAMN08395646	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	singleton:SAMN08395646	sample_id_canonical_singleton	singleton:SAMN08395646::year=2015	base_block_plus_year	1	1	False			2015			2015	True	True	prn_evt_coding_disrupted_is481__is481__gap1043
SAMN08395647	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2015	base_block_plus_year	873	61	True		PRJNA279196	2015			2015	True	True	prn_evt_coding_disrupted_is481__is481__gap1043
SAMN08395648	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2015	base_block_plus_year	873	61	True	PRJNA279196	PRJNA279196	2015			2015	True	False	prn_evt_intact
SAMN08395649	USA	usa_ap_prn_background	usa_ap_prn_background	Sustained acellular background with PRN exposure	PRJNA279196	bioproject_accession	PRJNA279196::year=2015	base_block_plus_year	873	61	True		PRJNA279196	2015			2015	True	True	prn_evt_rearrangement__within_contig__cov91
