analysis_panel	country_iso3	country_name	period_label	period_start	period_end	n_years_observed	response_n_genomes_prn_interpretable	response_n_prn_disrupted	response_ipw_prevalence	response_naive_prevalence	response_boundary_lower_prevalence	response_boundary_upper_prevalence	reported_cases_period	genomes_per_case_effective	program_formulation_class_concurrent	program_formulation_class_lagged	lagged_class_available	transition_period_flag	transition_period_type	unique_program_classes_within_period	share_years_prn_positive_within_period	n_new_origins_detected_period	n_active_origin_clades_period	years_since_first_local_origin	years_since_first_prn_detection	formulation_confidence_period	period_contains_conflict	dominant_exposure_precedence_rule	country_row_share	primary_panel_eligible	exclusion_reason	notes
programme_country_period_5y	DNK	Denmark	2000-2004	2000	2004	5	0	0			0.0	1.0	1029.0	0.0038872691933916	wp_only_or_pre_ap	unknown	True	False		wp_only_or_pre_ap	0.0	0	0				False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	DNK	Denmark	2005-2009	2005	2009	5	0	0			0.0	1.0	453.0	0.0044150110375275	routine_ap_unknown	wp_only_or_pre_ap	True	True	ap_vs_wp_transition	routine_ap_unknown,wp_only_or_pre_ap	0.0	0	0				False	program_metadata_only_fallback	0.0	False	missing_ipw_response	transition_period_flag=ap_vs_wp_transition;reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	DNK	Denmark	2010-2014	2010	2014	5	0	0					2467.0	0.0	routine_ap_unknown	routine_ap_unknown	True	False		routine_ap_unknown	0.0	0	0				False	program_metadata_only_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	DNK	Denmark	2015-2019	2015	2019	5	0	0					8864.0	0.0	routine_ap_unknown	routine_ap_unknown	True	False		routine_ap_unknown	0.0	0	0				False	program_metadata_only_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	DNK	Denmark	2020-2024	2020	2024	5	0	0					12471.0	0.0	routine_ap_unknown	routine_ap_unknown	True	False		routine_ap_unknown	0.0	0	0				False	program_metadata_only_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	DOM	Dominican Republic	2000-2004	2000	2004	5	0	0					145.0	0.0	wp_only_or_pre_ap		False	False		wp_only_or_pre_ap	0.0	0	0				False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	DOM	Dominican Republic	2005-2009	2005	2009	5	0	0					119.0	0.0	wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	DOM	Dominican Republic	2010-2014	2010	2014	5	0	0					166.0	0.0	wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	DOM	Dominican Republic	2015-2019	2015	2019	5	0	0					406.0	0.0	wp_only_or_pre_ap	wp_only_or_pre_ap	True	True	ap_vs_wp_transition	routine_ap_mixed,wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	transition_period_flag=ap_vs_wp_transition;reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	DOM	Dominican Republic	2020-2024	2020	2024	5	0	0					60.0	0.0	routine_ap_unknown	wp_only_or_pre_ap	True	True	within_ap_transition	routine_ap_mixed,routine_ap_unknown	0.0	0	0				False	program_metadata_only_fallback	0.0	False	missing_ipw_response	transition_period_flag=within_ap_transition;reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	DZA	Algeria	2000-2004	2000	2004	5	0	0					223.0	0.0	wp_only_or_pre_ap		False	False		wp_only_or_pre_ap	0.0	0	0				False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	DZA	Algeria	2005-2009	2005	2009	5	0	0					70.0	0.0	wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	DZA	Algeria	2010-2014	2010	2014	5	0	0					174.0	0.0	wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	DZA	Algeria	2015-2019	2015	2019	5	0	0					25.0	0.0	wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	DZA	Algeria	2020-2024	2020	2024	5	0	0					221.0	0.0	wp_only_or_pre_ap	wp_only_or_pre_ap	True	True	ap_vs_wp_transition	routine_ap_unknown,wp_only_or_pre_ap	0.0	0	0				False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	transition_period_flag=ap_vs_wp_transition;reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	ECU	Ecuador	2000-2004	2000	2004	5	0	0					1272.0	0.0	wp_only_or_pre_ap		False	False		wp_only_or_pre_ap	0.0	0	0				False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	ECU	Ecuador	2005-2009	2005	2009	5	0	0					273.0	0.0	wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	ECU	Ecuador	2010-2014	2010	2014	5	0	0					101.0	0.0	wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	ECU	Ecuador	2015-2019	2015	2019	5	0	0					170.0	0.0	wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	ECU	Ecuador	2020-2024	2020	2024	5	0	0					423.0	0.0	wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	EGY	Egypt	2000-2004	2000	2004	5	0	0					4.0	0.0	wp_only_or_pre_ap		False	False		wp_only_or_pre_ap	0.0	0	0				False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	EGY	Egypt	2005-2009	2005	2009	5	0	0					0.0		wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	
programme_country_period_5y	EGY	Egypt	2010-2014	2010	2014	5	0	0					0.0		wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	
programme_country_period_5y	EGY	Egypt	2015-2019	2015	2019	5	0	0					0.0		wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	
programme_country_period_5y	EGY	Egypt	2020-2024	2020	2024	5	0	0					3.0	0.0	wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	ERI	Eritrea	2000-2004	2000	2004	5	0	0					490.0	0.0	wp_only_or_pre_ap		False	False		wp_only_or_pre_ap	0.0	0	0				False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	ERI	Eritrea	2005-2009	2005	2009	5	0	0					141.0	0.0	wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	ERI	Eritrea	2010-2014	2010	2014	5	0	0					310.0	0.0	wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	ERI	Eritrea	2015-2019	2015	2019	5	0	0					268.0	0.0	wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	ERI	Eritrea	2020-2024	2020	2024	5	0	0					0.0		wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	
programme_country_period_5y	ESP	Spain	1995-1999	1995	1999	3	0	0					0.0		unknown		False	False			0.0	0	0				False	program_metadata_only_fallback	0.0	False	missing_ipw_response	
programme_country_period_5y	ESP	Spain	2000-2004	2000	2004	5	0	0					1778.0	0.0	wp_only_or_pre_ap	unknown	True	False		wp_only_or_pre_ap	0.0	0	0				False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	ESP	Spain	2005-2009	2005	2009	5	0	0					2185.0	0.0	routine_ap_unknown	wp_only_or_pre_ap	True	True	ap_vs_wp_transition	routine_ap_unknown,wp_only_or_pre_ap	0.0	0	0				False	program_metadata_only_fallback	0.0	False	missing_ipw_response	transition_period_flag=ap_vs_wp_transition;reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	ESP	Spain	2010-2014	2010	2014	5	1	0	0.0	0.0	0.0	0.0	9608.0	0.0001040799333888	routine_ap_unknown	routine_ap_unknown	True	False		routine_ap_unknown	0.0	0	0				False	program_metadata_only_fallback	0.0	False	below_interpretable_threshold_5	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	ESP	Spain	2015-2019	2015	2019	5	0	0					16265.0	0.0	routine_ap_unknown	routine_ap_unknown	True	False		routine_ap_unknown	0.0	0	0				False	program_metadata_only_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	ESP	Spain	2020-2024	2020	2024	5	0	0			0.0	1.0	34186.0	0.0002340139238284	routine_ap_unknown	routine_ap_unknown	True	False		routine_ap_unknown	0.0	0	0				False	program_metadata_only_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	EST	Estonia	2000-2004	2000	2004	5	0	0					1981.0	0.0	wp_only_or_pre_ap		False	False		wp_only_or_pre_ap	0.0	0	0				False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	EST	Estonia	2005-2009	2005	2009	5	0	0					1739.0	0.0	wp_only_or_pre_ap	wp_only_or_pre_ap	True	True	ap_vs_wp_transition	routine_ap_unknown,wp_only_or_pre_ap	0.0	0	0				False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	transition_period_flag=ap_vs_wp_transition;reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	EST	Estonia	2010-2014	2010	2014	5	0	0					2020.0	0.0	routine_ap_unknown	wp_only_or_pre_ap	True	False		routine_ap_unknown	0.0	0	0				False	program_metadata_only_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	EST	Estonia	2015-2019	2015	2019	5	0	0					411.0	0.0	routine_ap_unknown	routine_ap_unknown	True	False		routine_ap_unknown	0.0	0	0				False	program_metadata_only_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	EST	Estonia	2020-2024	2020	2024	5	0	0					345.0	0.0	routine_ap_unknown	routine_ap_unknown	True	False		routine_ap_unknown	0.0	0	0				False	program_metadata_only_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	ETH	Ethiopia	2000-2004	2000	2004	5	0	0					0.0		wp_only_or_pre_ap		False	False		wp_only_or_pre_ap	0.0	0	0				False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	
programme_country_period_5y	ETH	Ethiopia	2005-2009	2005	2009	5	0	0					0.0		wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	
programme_country_period_5y	ETH	Ethiopia	2010-2014	2010	2014	5	0	0					0.0		wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	
programme_country_period_5y	ETH	Ethiopia	2015-2019	2015	2019	5	0	0					2423.0	0.0	wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	ETH	Ethiopia	2020-2024	2020	2024	5	0	0					3411.0	0.0	wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	FIN	Finland	1995-1999	1995	1999	3	0	0			0.0	1.0	0.0		unknown		False	False			0.0	0	0				False	program_metadata_only_fallback	0.0	False	missing_ipw_response	
programme_country_period_5y	FIN	Finland	2000-2004	2000	2004	5	0	0			0.0	1.0	3790.0	0.0010554089709762	wp_only_or_pre_ap	unknown	True	False		wp_only_or_pre_ap	0.0	0	0				False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	FIN	Finland	2005-2009	2005	2009	5	0	0			0.0	1.0	2345.0	0.0012793176972281	routine_ap_unknown	wp_only_or_pre_ap	True	True	ap_vs_wp_transition	routine_ap_unknown,wp_only_or_pre_ap	0.0	0	0				False	program_metadata_only_fallback	0.0	False	missing_ipw_response	transition_period_flag=ap_vs_wp_transition;reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	FIN	Finland	2010-2014	2010	2014	5	0	0					1083.0	0.0	routine_ap_unknown	routine_ap_unknown	True	False		routine_ap_unknown	0.0	0	0				False	program_metadata_only_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	FIN	Finland	2015-2019	2015	2019	5	0	0					2030.0	0.0	routine_ap_unknown	routine_ap_unknown	True	False		routine_ap_unknown	0.0	0	0				False	program_metadata_only_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	FIN	Finland	2020-2024	2020	2024	5	0	0					3292.0	0.0	routine_ap_unknown	routine_ap_unknown	True	False		routine_ap_unknown	0.0	0	0				False	program_metadata_only_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	FJI	Fiji	2000-2004	2000	2004	5	0	0					13.0	0.0	wp_only_or_pre_ap		False	False		wp_only_or_pre_ap	0.0	0	0				False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	FJI	Fiji	2005-2009	2005	2009	5	0	0					0.0		wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	
programme_country_period_5y	FJI	Fiji	2010-2014	2010	2014	5	0	0					0.0		wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	
programme_country_period_5y	FJI	Fiji	2015-2019	2015	2019	5	0	0					0.0		wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	
programme_country_period_5y	FJI	Fiji	2020-2024	2020	2024	5	0	0					2.0	0.0	wp_only_or_pre_ap	wp_only_or_pre_ap	True	False		wp_only_or_pre_ap	0.0	0	0			medium	False	program_phase_inferred_fallback	0.0	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	FRA	France	1995-1999	1995	1999	3	0	0			0.0	1.0	0.0		unknown		False	False			0.0	0	0				False	program_metadata_only_fallback	0.0555555555555555	False	missing_ipw_response	
programme_country_period_5y	FRA	France	2000-2004	2000	2004	5	0	0			0.0	1.0	0.0		routine_ap_unknown	unknown	True	True	ap_vs_wp_transition	routine_ap_unknown,wp_only_or_pre_ap	0.0	0	0				False	program_metadata_only_fallback	0.0555555555555555	False	missing_ipw_response	transition_period_flag=ap_vs_wp_transition
programme_country_period_5y	FRA	France	2005-2009	2005	2009	5	3	1	0.3340618796182605	0.3333333333333333	0.2	0.6	246.0	0.0203252032520325	routine_ap_unknown	routine_ap_unknown	True	False		routine_ap_unknown	0.0	1	1	0.0	0.0		False	program_metadata_only_fallback	0.0555555555555555	False	below_interpretable_threshold_5	reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	FRA	France	2010-2014	2010	2014	5	2	0	0.0	0.0	0.0	0.0	249.0	0.0080321285140562	routine_ap_unknown	routine_ap_unknown	True	True	within_ap_transition	routine_ap_mixed,routine_ap_unknown	0.0	0	0	5.0	5.0		False	program_metadata_only_fallback	0.0555555555555555	False	below_interpretable_threshold_5	transition_period_flag=within_ap_transition;reported_cases_aggregated_across_full_period_including_zero_genome_years
programme_country_period_5y	FRA	France	2015-2019	2015	2019	5	0	0					258.0	0.0	routine_ap_mixed	routine_ap_unknown	True	False		routine_ap_mixed	0.0	0	0			medium	False	curated_formulation_applied	0.0555555555555555	False	missing_ipw_response	reported_cases_aggregated_across_full_period_including_zero_genome_years
