model_id	analysis_cohort	response_variable	model_family	country_filter	year_window	n_country_year_cells	n_countries	covariates	random_effects	weighting_scheme	estimate_term	effect_scale	effect_estimate	ci_lower	ci_upper	p_value	q_value	sensitivity_label	focal_exposure_family	excluded_country_iso3	notes	exposure_formula_id	exposure_lambda	exposure_gamma	exposure_delta_prn	uses_ipw_response
m7_leave_one_country_out_legacy_dtp3_exclude_GTM_glm	C_IPW	ipw_prn_disrupted_prevalence	statsmodels_glm_binomial_no_random_effects	exclude_country=GTM	2000-2024	28	8	dtp3_coverage_z,log1p_reported_cases_z,post_covid_period,genomes_per_case_z	not_fit	ipw_grouped_binomial_trials	post_covid_period	log_odds	1.98704245568717	1.0045297625007357	2.9695551488736043	7.372849812074364e-05	9.830466416099152e-05	leave_one_country_out_legacy_dtp3	dtp3	GTM	legacy_proxy_model_for_comparison_only;DTP3_not_interpreted_as_mechanistic_selection_pressure;leave_one_country_out=GTM	v1_lambda_1_gamma_0.5	1.0	0.5	1.0	True
m7_leave_one_country_out_legacy_dtp3_exclude_GTM_glm	C_IPW	ipw_prn_disrupted_prevalence	statsmodels_glm_binomial_no_random_effects	exclude_country=GTM	2000-2024	28	8	dtp3_coverage_z,log1p_reported_cases_z,post_covid_period,genomes_per_case_z	not_fit	ipw_grouped_binomial_trials	genomes_per_case_z	log_odds	0.4552529683397515	0.09708583228710527	0.8134201043923976	0.01272825711877033	0.01272825711877033	leave_one_country_out_legacy_dtp3	dtp3	GTM	legacy_proxy_model_for_comparison_only;DTP3_not_interpreted_as_mechanistic_selection_pressure;leave_one_country_out=GTM	v1_lambda_1_gamma_0.5	1.0	0.5	1.0	True
m7_leave_one_country_out_legacy_dtp3_exclude_JPN_glm	C_IPW	ipw_prn_disrupted_prevalence	statsmodels_glm_binomial_no_random_effects	exclude_country=JPN	2000-2024	28	8	dtp3_coverage_z,log1p_reported_cases_z,post_covid_period,genomes_per_case_z	not_fit	ipw_grouped_binomial_trials	dtp3_coverage	log_odds	-2.058668366278794	-2.5470965115508326	-1.5702402210067552	1.4424637807686796e-16	2.884927561537359e-16	leave_one_country_out_legacy_dtp3	dtp3	JPN	legacy_proxy_model_for_comparison_only;DTP3_not_interpreted_as_mechanistic_selection_pressure;leave_one_country_out=JPN	v1_lambda_1_gamma_0.5	1.0	0.5	1.0	True
m7_leave_one_country_out_legacy_dtp3_exclude_JPN_glm	C_IPW	ipw_prn_disrupted_prevalence	statsmodels_glm_binomial_no_random_effects	exclude_country=JPN	2000-2024	28	8	dtp3_coverage_z,log1p_reported_cases_z,post_covid_period,genomes_per_case_z	not_fit	ipw_grouped_binomial_trials	log1p_reported_cases_z	log_odds	1.9659651206605933	1.591261450198489	2.3406687911226975	8.357290850816394e-25	3.342916340326558e-24	leave_one_country_out_legacy_dtp3	dtp3	JPN	legacy_proxy_model_for_comparison_only;DTP3_not_interpreted_as_mechanistic_selection_pressure;leave_one_country_out=JPN	v1_lambda_1_gamma_0.5	1.0	0.5	1.0	True
m7_leave_one_country_out_legacy_dtp3_exclude_JPN_glm	C_IPW	ipw_prn_disrupted_prevalence	statsmodels_glm_binomial_no_random_effects	exclude_country=JPN	2000-2024	28	8	dtp3_coverage_z,log1p_reported_cases_z,post_covid_period,genomes_per_case_z	not_fit	ipw_grouped_binomial_trials	post_covid_period	log_odds	2.661828186604719	1.501556460213882	3.822099912995556	6.9075182312871206e-06	9.210024308382828e-06	leave_one_country_out_legacy_dtp3	dtp3	JPN	legacy_proxy_model_for_comparison_only;DTP3_not_interpreted_as_mechanistic_selection_pressure;leave_one_country_out=JPN	v1_lambda_1_gamma_0.5	1.0	0.5	1.0	True
m7_leave_one_country_out_legacy_dtp3_exclude_JPN_glm	C_IPW	ipw_prn_disrupted_prevalence	statsmodels_glm_binomial_no_random_effects	exclude_country=JPN	2000-2024	28	8	dtp3_coverage_z,log1p_reported_cases_z,post_covid_period,genomes_per_case_z	not_fit	ipw_grouped_binomial_trials	genomes_per_case_z	log_odds	-0.7210527823349369	-1.551594137690144	0.10948857302027037	0.08882715157799285	0.08882715157799285	leave_one_country_out_legacy_dtp3	dtp3	JPN	legacy_proxy_model_for_comparison_only;DTP3_not_interpreted_as_mechanistic_selection_pressure;leave_one_country_out=JPN	v1_lambda_1_gamma_0.5	1.0	0.5	1.0	True
m7_leave_one_country_out_legacy_dtp3_exclude_NZL_glm	C_IPW	ipw_prn_disrupted_prevalence	statsmodels_glm_binomial_no_random_effects	exclude_country=NZL	2000-2024	27	8	dtp3_coverage_z,log1p_reported_cases_z,post_covid_period,genomes_per_case_z	not_fit	ipw_grouped_binomial_trials	dtp3_coverage	log_odds	-2.1031202479793834	-2.5697184752903355	-1.6365220206684312	1.0063634893648664e-18	2.0127269787297327e-18	leave_one_country_out_legacy_dtp3	dtp3	NZL	legacy_proxy_model_for_comparison_only;DTP3_not_interpreted_as_mechanistic_selection_pressure;leave_one_country_out=NZL	v1_lambda_1_gamma_0.5	1.0	0.5	1.0	True
m7_leave_one_country_out_legacy_dtp3_exclude_NZL_glm	C_IPW	ipw_prn_disrupted_prevalence	statsmodels_glm_binomial_no_random_effects	exclude_country=NZL	2000-2024	27	8	dtp3_coverage_z,log1p_reported_cases_z,post_covid_period,genomes_per_case_z	not_fit	ipw_grouped_binomial_trials	log1p_reported_cases_z	log_odds	2.602147097911472	2.1710915000862605	3.033202695736683	2.6701639409675585e-32	1.0680655763870234e-31	leave_one_country_out_legacy_dtp3	dtp3	NZL	legacy_proxy_model_for_comparison_only;DTP3_not_interpreted_as_mechanistic_selection_pressure;leave_one_country_out=NZL	v1_lambda_1_gamma_0.5	1.0	0.5	1.0	True
m7_leave_one_country_out_legacy_dtp3_exclude_NZL_glm	C_IPW	ipw_prn_disrupted_prevalence	statsmodels_glm_binomial_no_random_effects	exclude_country=NZL	2000-2024	27	8	dtp3_coverage_z,log1p_reported_cases_z,post_covid_period,genomes_per_case_z	not_fit	ipw_grouped_binomial_trials	post_covid_period	log_odds	2.6321198640917305	1.7531785339293728	3.511061194254088	4.370849713944876e-09	5.827799618593168e-09	leave_one_country_out_legacy_dtp3	dtp3	NZL	legacy_proxy_model_for_comparison_only;DTP3_not_interpreted_as_mechanistic_selection_pressure;leave_one_country_out=NZL	v1_lambda_1_gamma_0.5	1.0	0.5	1.0	True
m7_leave_one_country_out_legacy_dtp3_exclude_NZL_glm	C_IPW	ipw_prn_disrupted_prevalence	statsmodels_glm_binomial_no_random_effects	exclude_country=NZL	2000-2024	27	8	dtp3_coverage_z,log1p_reported_cases_z,post_covid_period,genomes_per_case_z	not_fit	ipw_grouped_binomial_trials	genomes_per_case_z	log_odds	-0.031397076854466355	-0.8719983852607918	0.809204231551859	0.9416410452690046	0.9416410452690046	leave_one_country_out_legacy_dtp3	dtp3	NZL	legacy_proxy_model_for_comparison_only;DTP3_not_interpreted_as_mechanistic_selection_pressure;leave_one_country_out=NZL	v1_lambda_1_gamma_0.5	1.0	0.5	1.0	True
m7_leave_one_country_out_legacy_dtp3_exclude_USA_glm	C_IPW	ipw_prn_disrupted_prevalence	statsmodels_glm_binomial_no_random_effects	exclude_country=USA	2012-2024	11	8	dtp3_coverage_z,log1p_reported_cases_z,post_covid_period,genomes_per_case_z	not_fit	ipw_grouped_binomial_trials	dtp3_coverage	log_odds	-4.149999717737482	-5.338917654112551	-2.961081781362413	7.836020417747002e-12	3.134408167098801e-11	leave_one_country_out_legacy_dtp3	dtp3	USA	legacy_proxy_model_for_comparison_only;DTP3_not_interpreted_as_mechanistic_selection_pressure;leave_one_country_out=USA	v1_lambda_1_gamma_0.5	1.0	0.5	1.0	True
m7_leave_one_country_out_legacy_dtp3_exclude_USA_glm	C_IPW	ipw_prn_disrupted_prevalence	statsmodels_glm_binomial_no_random_effects	exclude_country=USA	2012-2024	11	8	dtp3_coverage_z,log1p_reported_cases_z,post_covid_period,genomes_per_case_z	not_fit	ipw_grouped_binomial_trials	log1p_reported_cases_z	log_odds	1.5270293305855678	0.39988136058486723	2.6541773005862686	0.007922509148245901	0.010563345530994535	leave_one_country_out_legacy_dtp3	dtp3	USA	legacy_proxy_model_for_comparison_only;DTP3_not_interpreted_as_mechanistic_selection_pressure;leave_one_country_out=USA	v1_lambda_1_gamma_0.5	1.0	0.5	1.0	True
m7_leave_one_country_out_legacy_dtp3_exclude_USA_glm	C_IPW	ipw_prn_disrupted_prevalence	statsmodels_glm_binomial_no_random_effects	exclude_country=USA	2012-2024	11	8	dtp3_coverage_z,log1p_reported_cases_z,post_covid_period,genomes_per_case_z	not_fit	ipw_grouped_binomial_trials	post_covid_period	log_odds	1.740691794419827	0.6412570038912064	2.8401265849484476	0.0019144617558802047	0.0038289235117604094	leave_one_country_out_legacy_dtp3	dtp3	USA	legacy_proxy_model_for_comparison_only;DTP3_not_interpreted_as_mechanistic_selection_pressure;leave_one_country_out=USA	v1_lambda_1_gamma_0.5	1.0	0.5	1.0	True
m7_leave_one_country_out_legacy_dtp3_exclude_USA_glm	C_IPW	ipw_prn_disrupted_prevalence	statsmodels_glm_binomial_no_random_effects	exclude_country=USA	2012-2024	11	8	dtp3_coverage_z,log1p_reported_cases_z,post_covid_period,genomes_per_case_z	not_fit	ipw_grouped_binomial_trials	genomes_per_case_z	log_odds	-4.80047871297011	-8.832550754357722	-0.7684066715824969	0.019620642011231794	0.019620642011231794	leave_one_country_out_legacy_dtp3	dtp3	USA	legacy_proxy_model_for_comparison_only;DTP3_not_interpreted_as_mechanistic_selection_pressure;leave_one_country_out=USA	v1_lambda_1_gamma_0.5	1.0	0.5	1.0	True
m7_leave_one_country_out_legacy_dtp3_exclude_ZAF_glm	C_IPW	ipw_prn_disrupted_prevalence	statsmodels_glm_binomial_no_random_effects	exclude_country=ZAF	2000-2024	28	8	dtp3_coverage_z,log1p_reported_cases_z,post_covid_period,genomes_per_case_z	not_fit	ipw_grouped_binomial_trials	dtp3_coverage	log_odds	-2.266436000818678	-2.7351598956582976	-1.7977121059790586	2.610670545200728e-21	5.221341090401456e-21	leave_one_country_out_legacy_dtp3	dtp3	ZAF	legacy_proxy_model_for_comparison_only;DTP3_not_interpreted_as_mechanistic_selection_pressure;leave_one_country_out=ZAF	v1_lambda_1_gamma_0.5	1.0	0.5	1.0	True
m7_leave_one_country_out_legacy_dtp3_exclude_ZAF_glm	C_IPW	ipw_prn_disrupted_prevalence	statsmodels_glm_binomial_no_random_effects	exclude_country=ZAF	2000-2024	28	8	dtp3_coverage_z,log1p_reported_cases_z,post_covid_period,genomes_per_case_z	not_fit	ipw_grouped_binomial_trials	log1p_reported_cases_z	log_odds	1.712363509378743	1.3829961415089254	2.0417308772485607	2.1990839066149766e-24	8.796335626459906e-24	leave_one_country_out_legacy_dtp3	dtp3	ZAF	legacy_proxy_model_for_comparison_only;DTP3_not_interpreted_as_mechanistic_selection_pressure;leave_one_country_out=ZAF	v1_lambda_1_gamma_0.5	1.0	0.5	1.0	True
m7_leave_one_country_out_legacy_dtp3_exclude_ZAF_glm	C_IPW	ipw_prn_disrupted_prevalence	statsmodels_glm_binomial_no_random_effects	exclude_country=ZAF	2000-2024	28	8	dtp3_coverage_z,log1p_reported_cases_z,post_covid_period,genomes_per_case_z	not_fit	ipw_grouped_binomial_trials	post_covid_period	log_odds	2.0045713868803925	1.139788478254581	2.869354295506204	5.538286171100573e-06	7.384381561467431e-06	leave_one_country_out_legacy_dtp3	dtp3	ZAF	legacy_proxy_model_for_comparison_only;DTP3_not_interpreted_as_mechanistic_selection_pressure;leave_one_country_out=ZAF	v1_lambda_1_gamma_0.5	1.0	0.5	1.0	True
m7_leave_one_country_out_legacy_dtp3_exclude_ZAF_glm	C_IPW	ipw_prn_disrupted_prevalence	statsmodels_glm_binomial_no_random_effects	exclude_country=ZAF	2000-2024	28	8	dtp3_coverage_z,log1p_reported_cases_z,post_covid_period,genomes_per_case_z	not_fit	ipw_grouped_binomial_trials	genomes_per_case_z	log_odds	-0.6646419872836428	-1.2414943445306776	-0.087789630036608	0.02392775973846153	0.02392775973846153	leave_one_country_out_legacy_dtp3	dtp3	ZAF	legacy_proxy_model_for_comparison_only;DTP3_not_interpreted_as_mechanistic_selection_pressure;leave_one_country_out=ZAF	v1_lambda_1_gamma_0.5	1.0	0.5	1.0	True
